# lam, tauV, MW+dusty, MW+shell, MW+cloudy, SMC+dusty, SMC+shell, SMC+cloudy
# each column is the attenuation opacity.  "homogeneous" is assumed for all
# see Witt & Gordon 2000
  4754.0   5.50  1.6060  4.5150  0.5110  1.6340  4.6680  0.5150
  5985.0   5.50  1.3750  3.4250  0.4750  1.3480  3.3230  0.4710
  7535.0   5.50  1.1290  2.5210  0.4260  1.0820  2.3560  0.4130
  9487.0   5.50  0.7980  1.5620  0.3400  0.7920  1.5390  0.3380
 11943.0   5.50  0.6070  1.0910  0.2780  0.5470  0.9650  0.2570
 15036.0   5.50  0.4440  0.7570  0.2170  0.3520  0.5810  0.1780
 18929.0   5.50  0.3180  0.5200  0.1630  0.2500  0.3980  0.1310
 23830.0   5.50  0.2320  0.3670  0.1230  0.1770  0.2750  0.0960
 30001.0   5.50  0.1680  0.2600  0.0910  0.0810  0.1220  0.0450
  1000.0   6.00  3.4040 30.1700  0.6600  3.9010 58.7070  0.6720
  1142.0   6.00  2.9690 18.3440  0.6420  3.5610 37.6820  0.6650
  1285.0   6.00  2.6490 13.0000  0.6190  3.3140 26.9930  0.6570
  1428.0   6.00  2.4350 10.7950  0.6040  3.1110 22.5000  0.6440
  1571.0   6.00  2.3390  9.9720  0.5940  2.9630 18.6390  0.6350
  1714.0   6.00  2.3160  9.6940  0.5930  2.8190 16.9370  0.6280
  1857.0   6.00  2.4040 10.4450  0.6030  2.7140 15.0810  0.6230
  2000.0   6.00  2.6290 12.6070  0.6200  2.6310 13.3160  0.6170
  2142.0   6.00  2.8280 15.5440  0.6350  2.5600 12.7460  0.6120
  2285.0   6.00  2.7170 14.0160  0.6270  2.4870 11.7340  0.6040
  2428.0   6.00  2.4840 11.0660  0.6100  2.4130 10.7460  0.6020
  2571.0   6.00  2.3150  9.4000  0.5940  2.3540 10.0570  0.5990
  2714.0   6.00  2.2030  8.4920  0.5840  2.2890  9.5000  0.5920
