# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.55   35.741100  35.7437   5.2272   4.6752   4.4158   0.4787   0.0000
    5.55   37.181499  37.1846   5.2674   4.6800   4.4119   0.4787   0.0000
    5.55   38.680199  38.6840   5.3076   4.6848   4.4079   0.4787   0.0000
    5.55   40.242401  40.2471   5.3479   4.6897   4.4040   0.4787   0.0000
    5.55   42.130901  42.1352   5.3883   4.6940   4.4010   0.4787   0.0000
    5.55   44.059101  44.0634   5.4283   4.6985   4.3986   0.4787   0.0000
    5.55   46.092098  46.0965   5.4685   4.7031   4.3960   0.4787   0.0000
    5.55   48.201000  48.2053   5.5086   4.7076   4.3936   0.4787   0.0000
    5.55   50.424702  50.4287   5.5490   4.7122   4.3910   0.4787   0.0000
    5.55   52.727402  52.7316   5.5889   4.7167   4.3885   0.4787   0.0000
    5.55   55.159401  55.1633   5.6294   4.7213   4.3860   0.4787   0.0000
    5.55   57.673801  57.6777   5.6693   4.7257   4.3835   0.4787   0.0000
    5.55   60.329300  60.3331   5.7095   4.7303   4.3809   0.4787   0.0000
    5.55   63.473598  63.4786   5.7499   4.7339   4.3774   0.4787   0.0000
    5.55   66.733002  66.7411   5.7901   4.7377   4.3739   0.4787   0.0000
    5.55   70.153198  70.1652   5.8303   4.7414   4.3703   0.4787   0.0000
    5.55   73.747704  73.7640   5.8704   4.7451   4.3668   0.4787   0.0000
    5.55   77.541000  77.5625   5.9107   4.7488   4.3632   0.4787   0.0000
    5.55   80.512901  80.5387   5.9409   4.7516   4.3607   0.4787   0.0000
    5.55   81.521301  81.5487   5.9508   4.7525   4.3597   0.4787   0.0000
    5.55   82.556602  82.5855   5.9610   4.7535   4.3588   0.4787   0.0000
    5.55   83.595398  83.6260   5.9709   4.7544   4.3580   0.4787   0.0000
    5.55   84.644897  84.6772   5.9809   4.7554   4.3571   0.4787   0.0000
    5.55   85.704697  85.7388   5.9909   4.7563   4.3562   0.4787   0.0000
    5.55   86.921501  86.9552   6.0010   4.7571   4.3554   0.4787   0.0000
    5.55   88.123299  88.1605   6.0112   4.7578   4.3542   0.4787   0.0000
    5.55   89.305801  89.3484   6.0212   4.7586   4.3528   0.4787   0.0000
    5.55   90.512001  90.5604   6.0313   4.7593   4.3514   0.4787   0.0000
    5.55   91.730103  91.7843   6.0415   4.7601   4.3502   0.4787   0.0000
    5.55   92.952103  93.0123   6.0514   4.7608   4.3488   0.4787   0.0000
    5.55   94.207397  94.2734   6.0614   4.7614   4.3476   0.4787   0.0000
    5.55   95.466499  95.5386   6.0715   4.7621   4.3462   0.4787   0.0000
    5.55   96.759697  96.8379   6.0815   4.7629   4.3450   0.4787   0.0000
    5.55   98.056801  98.1414   6.0916   4.7636   4.3436   0.4787   0.0000
    5.55   99.389198  99.4799   6.1016   4.7644   4.3423   0.4787   0.0000
    5.55  100.724998 100.8230   6.1117   4.7651   4.3411   0.4787   0.0000
    5.55  102.098999 102.2020   6.1218   4.7658   4.3399   0.4787   0.0000
    5.55  103.475998 103.5850   6.1317   4.7666   4.3386   0.4787   0.0000
    5.55  104.889999 105.0070   6.1419   4.7673   4.3374   0.4787   0.0000
    5.55  106.308998 106.4330   6.1520   4.7680   4.3363   0.4787   0.0000
    5.55  107.765999 107.8960   6.1622   4.7688   4.3351   0.4787   0.0000
    5.55  109.237000 109.3740   6.1722   4.7696   4.3340   0.4787   0.0000
    5.55  110.738998 110.8830   6.1823   4.7703   4.3327   0.4787   0.0000
    5.55  112.255997 112.4040   6.1923   4.7710   4.3316   0.4787   0.0000
    5.55  113.802002 113.9580   6.2024   4.7719   4.3306   0.4787   0.0000
    5.55  115.364998 115.5270   6.2125   4.7727   4.3294   0.4787   0.0000
    5.55  116.958000 117.1270   6.2226   4.7734   4.3284   0.4787   0.0000
# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.60    0.080000   0.0800  -3.6100   3.3644   5.3500   0.4787   0.0000
    5.60    0.090000   0.0900  -3.2700   3.4219   5.2920   0.4787   0.0000
