# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.55   15.606700  15.6049   4.3259   4.5344   4.3937   0.0000   0.0000
    5.55   16.141001  16.1387   4.3661   4.5401   4.3909   0.0000   0.0000
    5.55   16.694300  16.6914   4.4062   4.5458   4.3881   0.0000   0.0000
    5.55   17.267200  17.2635   4.4465   4.5515   4.3854   0.0000   0.0000
    5.55   17.860300  17.8559   4.4867   4.5572   4.3826   0.0000   0.0000
    5.55   18.473000  18.4677   4.5269   4.5629   4.3798   0.0000   0.0000
    5.55   19.108900  19.1026   4.5672   4.5687   4.3772   0.0000   0.0000
    5.55   19.764999  19.7575   4.6073   4.5743   4.3745   0.0000   0.0000
    5.55   20.476000  20.4672   4.6475   4.5798   4.3714   0.0000   0.0000
    5.55   21.228100  21.2183   4.6877   4.5851   4.3679   0.0000   0.0000
    5.55   22.008101  21.9971   4.7278   4.5904   4.3645   0.0000   0.0000
    5.55   22.817600  22.8053   4.7681   4.5956   4.3611   0.0000   0.0000
    5.55   23.654800  23.6411   4.8082   4.6009   4.3576   0.0000   0.0000
    5.55   24.524900  24.5097   4.8486   4.6062   4.3541   0.0000   0.0000
    5.55   25.465900  25.4494   4.8887   4.6112   4.3507   0.0000   0.0000
    5.55   26.491199  26.4736   4.9289   4.6163   4.3477   0.0000   0.0000
    5.55   27.558100  27.5394   4.9690   4.6212   4.3446   0.0000   0.0000
    5.55   28.668400  28.6486   5.0092   4.6262   4.3415   0.0000   0.0000
    5.55   29.823799  29.8027   5.0493   4.6312   4.3384   0.0000   0.0000
    5.55   31.026100  31.0037   5.0896   4.6362   4.3353   0.0000   0.0000
    5.55   32.277100  32.2534   5.1299   4.6411   4.3321   0.0000   0.0000
    5.55   33.578899  33.5539   5.1701   4.6462   4.3289   0.0000   0.0000
    5.55   34.933701  34.9072   5.2104   4.6511   4.3257   0.0000   0.0000
    5.55   36.343498  36.3154   5.2506   4.6561   4.3225   0.0000   0.0000
    5.55   37.810501  37.7808   5.2910   4.6611   4.3191   0.0000   0.0000
    5.55   39.337002  39.3057   5.3313   4.6661   4.3158   0.0000   0.0000
    5.55   41.044300  41.0107   5.3716   4.6705   4.3119   0.0000   0.0000
    5.55   42.918800  42.8822   5.4117   4.6744   4.3071   0.0000   0.0000
    5.55   44.883900  44.8442   5.4520   4.6785   4.3025   0.0000   0.0000
    5.55   46.933899  46.8909   5.4921   4.6825   4.2978   0.0000   0.0000
    5.55   49.083199  49.0366   5.5324   4.6866   4.2931   0.0000   0.0000
    5.55   51.327999  51.2776   5.5725   4.6906   4.2885   0.0000   0.0000
    5.55   53.678600  53.6242   5.6127   4.6947   4.2839   0.0000   0.0000
    5.55   56.136700  56.0780   5.6530   4.6986   4.2793   0.0000   0.0000
    5.55   58.707500  58.6442   5.6931   4.7027   4.2747   0.0000   0.0000
    5.55   61.570202  61.5003   5.7334   4.7064   4.2702   0.0000   0.0000
    5.55   64.734497  64.6545   5.7736   4.7100   4.2657   0.0000   0.0000
    5.55   68.064400  67.9733   5.8138   4.7135   4.2614   0.0000   0.0000
    5.55   71.564102  71.4604   5.8540   4.7170   4.2568   0.0000   0.0000
    5.55   75.246902  75.1292   5.8942   4.7205   4.2524   0.0000   0.0000
    5.55   79.122498  78.9890   5.9344   4.7240   4.2480   0.0000   0.0000
    5.55   80.119301  79.9816   5.9444   4.7249   4.2468   0.0000   0.0000
    5.55   81.131203  80.9892   5.9545   4.7257   4.2457   0.0000   0.0000
    5.55   82.158203  82.0118   5.9646   4.7267   4.2446   0.0000   0.0000
    5.55   83.195702  83.0446   5.9746   4.7275   4.2435   0.0000   0.0000
    5.55   84.243401  84.0876   5.9846   4.7284   4.2424   0.0000   0.0000
    5.55   85.345596  85.1843   5.9946   4.7292   4.2412   0.0000   0.0000
    5.55   86.520401  86.3501   6.0047   4.7301   4.2404   0.0000   0.0000
    5.55   87.730797  87.5498   6.0147   4.7309   4.2397   0.0000   0.0000
    5.55   88.965500  88.7734   6.0248   4.7317   4.2389   0.0000   0.0000
    5.55   90.212502  90.0090   6.0349   4.7326   4.2383   0.0000   0.0000
    5.55   91.478401  91.2632   6.0449   4.7334   4.2376   0.0000   0.0000
    5.55   92.763298  92.5359   6.0549   4.7342   4.2369   0.0000   0.0000
    5.55   94.067497  93.8277   6.0650   4.7351   4.2362   0.0000   0.0000
    5.55   95.391296  95.1385   6.0750   4.7358   4.2356   0.0000   0.0000
    5.55   96.735100  96.4691   6.0851   4.7367   4.2349   0.0000   0.0000
    5.55   98.098900  97.8193   6.0951   4.7376   4.2343   0.0000   0.0000
    5.55   99.483398  99.1897   6.1052   4.7384   4.2336   0.0000   0.0000
    5.55  100.888603 100.5805   6.1153   4.7393   4.2330   0.0000   0.0000
    5.55  102.315002 101.9921   6.1253   4.7401   4.2323   0.0000   0.0000
    5.55  103.762802 103.4246   6.1354   4.7410   4.2317   0.0000   0.0000
    5.55  105.232498 104.8784   6.1455   4.7418   4.2311   0.0000   0.0000
    5.55  106.724197 106.3539   6.1556   4.7427   4.2305   0.0000   0.0000
